# addr	region	name  (STT_OBJECT in ROM)
0x085E8250	rom	gText_ExpandedPlaceholder_Groudon
0x085E8258	rom	gText_ExpandedPlaceholder_Brendan
0x085E8260	rom	gText_ExpandedPlaceholder_May
0x085E8264	rom	gText_EggNickname
0x085E8268	rom	gText_Pokemon
0x085E8270	rom	gText_ProfBirchMatchCallName
0x085E827C	rom	gText_MainMenuNewGame
0x085E8285	rom	gText_MainMenuContinue
0x085E828E	rom	gText_MainMenuOption
0x085E8295	rom	gText_MainMenuMysteryGift
0x085E82A2	rom	gText_MainMenuMysteryGift2
0x085E82AF	rom	gText_MainMenuMysteryEvents
0x085E82BE	rom	gText_WirelessNotConnected
0x085E82E5	rom	gText_MysteryGiftCantUse
0x085E8328	rom	gText_MysteryEventsCantUse
0x085E836D	rom	gText_UpdatingSaveExternalData
0x085E83A2	rom	gText_SaveFileUpdated
0x085E83C2	rom	gText_SaveFileCorrupted
0x085E8405	rom	gText_SaveFileErased
0x085E8440	rom	gJPText_No1MSubCircuit
0x085E8453	rom	gText_BatteryRunDry
0x085E84BF	rom	gText_Player
0x085E84C6	rom	gText_Pokedex
0x085E84CE	rom	gText_Time
0x085E84D3	rom	gText_Badges
0x085E84DA	rom	gText_AButton
0x085E84E3	rom	gText_BButton
0x085E84EC	rom	gText_RButton
0x085E84F5	rom	gText_LButton
0x085E84FE	rom	gText_Start
0x085E8504	rom	gText_Select
0x085E850B	rom	gText_ControlPad
0x085E8519	rom	gText_LButtonRButton
0x085E852C	rom	gText_Controls
0x085E8538	rom	gText_PickOk
0x085E8544	rom	gText_Next
0x085E854C	rom	gText_NextBack
0x085E855C	rom	gText_PickNextCancel
0x085E8574	rom	gText_PickCancel
0x085E8588	rom	gText_AButtonExit
0x085E858F	rom	gText_BirchBoy
0x085E8593	rom	gText_BirchGirl
0x085E8598	rom	gText_DefaultNameStu
0x085E859C	rom	gText_DefaultNameMilton
0x085E85A3	rom	gText_DefaultNameTom
0x085E85A7	rom	gText_DefaultNameKenny
0x085E85AD	rom	gText_DefaultNameReid
0x085E85B2	rom	gText_DefaultNameJude
0x085E85B7	rom	gText_DefaultNameJaxson
0x085E85BE	rom	gText_DefaultNameEaston
0x085E85C5	rom	gText_DefaultNameWalker
0x085E85CC	rom	gText_DefaultNameTeru
0x085E85D1	rom	gText_DefaultNameJohnny
0x085E85D8	rom	gText_DefaultNameBrett
0x085E85DE	rom	gText_DefaultNameSeth
0x085E85E3	rom	gText_DefaultNameTerry
0x085E85E9	rom	gText_DefaultNameCasey
0x085E85EF	rom	gText_DefaultNameDarren
0x085E85F6	rom	gText_DefaultNameLandon
0x085E85FD	rom	gText_DefaultNameCollin
0x085E8604	rom	gText_DefaultNameStanley
0x085E860C	rom	gText_DefaultNameQuincy
0x085E8613	rom	gText_DefaultNameKimmy
0x085E8619	rom	gText_DefaultNameTiara
0x085E861F	rom	gText_DefaultNameBella
0x085E8625	rom	gText_DefaultNameJayla
0x085E862B	rom	gText_DefaultNameAllie
0x085E8631	rom	gText_DefaultNameLianna
0x085E8638	rom	gText_DefaultNameSara
0x085E863D	rom	gText_DefaultNameMonica
0x085E8644	rom	gText_DefaultNameCamila
0x085E864B	rom	gText_DefaultNameAubree
0x085E8652	rom	gText_DefaultNameRuthie
0x085E8659	rom	gText_DefaultNameHazel
0x085E865F	rom	gText_DefaultNameNadine
0x085E8666	rom	gText_DefaultNameTanja
0x085E866C	rom	gText_DefaultNameYasmin
0x085E8673	rom	gText_DefaultNameNicola
0x085E867A	rom	gText_DefaultNameLillie
0x085E8681	rom	gText_DefaultNameTerra
0x085E8687	rom	gText_DefaultNameLucy
0x085E868C	rom	gText_DefaultNameHalie
0x085E8692	rom	gText_ThisIsAPokemon
0x085E86B8	rom	gText_5MarksPokemon
0x085E86C6	rom	gText_UnkHeight
0x085E86D0	rom	gText_UnkWeight
0x085E86DC	rom	gText_EmptyPkmnCategory
0x085E86FB	rom	gText_EmptyHeight
0x085E8709	rom	gText_EmptyWeight
0x085E871A	rom	gText_EmptyPokedexInfo1
0x085E871B	rom	gText_CryOf
0x085E8722	rom	gText_EmptyPokedexInfo2
0x085E8723	rom	gText_SizeComparedTo
0x085E8735	rom	gText_PokedexRegistration
0x085E8755	rom	gText_HTHeight
0x085E8758	rom	gText_WTWeight
0x085E875B	rom	gText_SearchingPleaseWait
0x085E8773	rom	gText_SearchCompleted
0x085E8785	rom	gText_NoMatchingPkmnWereFound
0x085E87A5	rom	gText_SearchForPkmnBasedOnParameters
0x085E87D6	rom	gText_SwitchPokedexListings
0x085E87EF	rom	gText_ReturnToPokedex
0x085E8806	rom	gText_SelectPokedexMode
0x085E881F	rom	gText_SelectPokedexListingMode
0x085E8840	rom	gText_ListByFirstLetter
0x085E887C	rom	gText_ListByBodyColor
0x085E88A6	rom	gText_ListByType
0x085E88C8	rom	gText_ExecuteSearchSwitch
0x085E88DF	rom	gText_DexHoennTitle
0x085E88E9	rom	gText_DexNatTitle
0x085E88F6	rom	gText_DexSortNumericalTitle
0x085E8905	rom	gText_DexSortAtoZTitle
0x085E8911	rom	gText_DexSortHeaviestTitle
0x085E891F	rom	gText_DexSortLightestTitle
0x085E892D	rom	gText_DexSortTallestTitle
0x085E893A	rom	gText_DexSortSmallestTitle
0x085E8948	rom	gText_DexSearchAlphaABC
0x085E894C	rom	gText_DexSearchAlphaDEF
0x085E8950	rom	gText_DexSearchAlphaGHI
0x085E8954	rom	gText_DexSearchAlphaJKL
0x085E8958	rom	gText_DexSearchAlphaMNO
0x085E895C	rom	gText_DexSearchAlphaPQR
0x085E8960	rom	gText_DexSearchAlphaSTU
0x085E8964	rom	gText_DexSearchAlphaVWX
0x085E8968	rom	gText_DexSearchAlphaYZ
0x085E896B	rom	gText_DexSearchColorRed
0x085E896F	rom	gText_DexSearchColorBlue
0x085E8974	rom	gText_DexSearchColorYellow
0x085E897B	rom	gText_DexSearchColorGreen
0x085E8981	rom	gText_DexSearchColorBlack
0x085E8987	rom	gText_DexSearchColorBrown
0x085E898D	rom	gText_DexSearchColorPurple
0x085E8994	rom	gText_DexSearchColorGray
0x085E8999	rom	gText_DexSearchColorWhite
0x085E899F	rom	gText_DexSearchColorPink
0x085E89A4	rom	gText_DexHoennDescription
0x085E89BB	rom	gText_DexNatDescription
0x085E89D4	rom	gText_DexSortNumericalDescription
0x085E8A02	rom	gText_DexSortAtoZDescription
0x085E8A37	rom	gText_DexSortHeaviestDescription
0x085E8A73	rom	gText_DexSortLightestDescription
0x085E8AAF	rom	gText_DexSortTallestDescription
0x085E8AEA	rom	gText_DexSortSmallestDescription
0x085E8B25	rom	gText_DexEmptyString
0x085E8B26	rom	gText_DexSearchDontSpecify
0x085E8B35	rom	gText_DexSearchTypeNone
0x085E8B3A	rom	gText_SelectorArrow
0x085E8B3C	rom	gText_EmptySpace
0x085E8B3E	rom	gText_WelcomeToHOF
0x085E8B5B	rom	gText_HOFDexRating
0x085E8BBA	rom	gText_HOFDexSaving
0x085E8BDC	rom	gText_HOFCorrupted
0x085E8C00	rom	gText_HOFNumber
0x085E8C14	rom	gText_LeagueChamp
0x085E8C36	rom	gText_Number
0x085E8C3B	rom	gText_Level
0x085E8C40	rom	gText_IdNumberSlash
0x085E8C48	rom	gText_Name
0x085E8C4D	rom	gText_IDNumber
0x085E8C53	rom	gText_BirchInTrouble
0x085E8C90	rom	gText_ConfirmStarterChoice
0x085E8CAC	rom	gText_Pokemon4
0x085E8CB4	rom	gText_FlyToWhere
0x085E8CC2	rom	gMenuText_Use
0x085E8CC6	rom	gMenuText_Toss
0x085E8CCB	rom	gMenuText_Register
0x085E8CD4	rom	gMenuText_Give
0x085E8CD9	rom	gMenuText_CheckTag
0x085E8CE3	rom	gMenuText_Confirm
0x085E8CEB	rom	gMenuText_Walk
0x085E8CF0	rom	gText_Cancel
0x085E8CF7	rom	gText_Cancel2
0x085E8CFE	rom	gMenuText_Show
0x085E8D03	rom	gText_EmptyString2
0x085E8D04	rom	gText_Cancel7
0x085E8D0B	rom	gText_Item
0x085E8D10	rom	gText_Mail
0x085E8D15	rom	gText_Take
0x085E8D1A	rom	gText_Store
0x085E8D20	rom	gMenuText_Check
0x085E8D26	rom	gText_None
0x085E8D2B	rom	gMenuText_Deselect
0x085E8D34	rom	gText_ThreeMarks
0x085E8D38	rom	gText_FiveMarks
0x085E8D3E	rom	gText_Slash
0x085E8D40	rom	gText_OneDash
0x085E8D42	rom	gText_TwoDashes
0x085E8D45	rom	gText_ThreeDashes
0x085E8D49	rom	gText_MaleSymbol
0x085E8D4B	rom	gText_FemaleSymbol
0x085E8D4D	rom	gText_LevelSymbol
0x085E8D4F	rom	gText_NumberClear01
0x085E8D55	rom	gText_PlusSymbol
0x085E8D57	rom	gText_RightArrow
0x085E8D59	rom	gText_IDNumber2
0x085E8D5E	rom	gText_Space
0x085E8D60	rom	gText_SelectorArrow2
0x085E8D62	rom	gText_GoBackPrevMenu
0x085E8D80	rom	gText_WhatWouldYouLike
0x085E8D9B	rom	gMenuText_Give2
0x085E8DA0	rom	gText_xVar1
0x085E8DA4	rom	gText_Berry2
0x085E8DAB	rom	gText_Coins
0x085E8DB4	rom	gText_CloseBag
0x085E8DBE	rom	gText_Var1IsSelected
0x085E8DCE	rom	gText_CantWriteMail
0x085E8DE9	rom	gText_NoPokemon
0x085E8DFE	rom	gText_MoveVar1Where
0x085E8E11	rom	gText_Var1CantBeHeld
0x085E8E27	rom	gText_Var1CantBeHeldHere
0x085E8E42	rom	gText_DepositHowManyVar1
0x085E8E5A	rom	gText_DepositedVar2Var1s
0x085E8E6E	rom	gText_NoRoomForItems
0x085E8E8E	rom	gText_CantStoreImportantItems
0x085E8EB9	rom	gText_TooImportantToToss
0x085E8EE0	rom	gText_TossHowManyVar1s
0x085E8EF9	rom	gText_ThrewAwayVar2Var1s
0x085E8F0E	rom	gText_ConfirmTossItems
0x085E8F31	rom	gText_DadsAdvice
0x085E8F6E	rom	gText_CantDismountBike
0x085E8F93	rom	gText_ItemFinderNearby
0x085E8FDB	rom	gText_ItemFinderOnTop
0x085E9002	rom	gText_ItemFinderNothing
0x085E9026	rom	gText_CoinCase
0x085E9037	rom	gText_BootedUpTM
0x085E9047	rom	gText_BootedUpHM
0x085E9058	rom	gText_TMHMContainedVar1
0x085E9080	rom	gText_PlayerUsedVar2
0x085E9092	rom	gText_RepelEffectsLingered
0x085E90C6	rom	gText_UsedVar2WildLured
0x085E90F4	rom	gText_UsedVar2WildRepelled
0x085E9125	rom	gText_BoxFull
0x085E9138	rom	gText_PowderQty
0x085E9149	rom	gText_TheField
0x085E9153	rom	gText_TheBattle
0x085E915E	rom	gText_ThePokemonList
0x085E916F	rom	gText_TheShop
0x085E9178	rom	gText_ThePC
0x085E9180	rom	gBagMenu_ReturnToStrings
0x085E91B0	rom	gPyramidBagMenu_ReturnToStrings
0x085E91C0	rom	gText_ReturnToVar1
0x085E91CE	rom	gText_ItemsPocket
0x085E91D4	rom	gText_PokeBallsPocket
0x085E91DF	rom	gText_TMHMPocket
0x085E91E9	rom	gText_BerriesPocket
0x085E91F1	rom	gText_KeyItemsPocket
0x085E91FC	rom	gPocketNamesStringsTable
0x085E9210	rom	gText_NumberItem_TMBerry
0x085E921A	rom	gText_NumberItem_HM
0x085E9225	rom	gText_SizeSlash
0x085E922C	rom	gText_FirmSlash
0x085E9233	rom	gText_Var1DotVar2
0x085E923A	rom	gBerryFirmnessString_VerySoft
0x085E9244	rom	gBerryFirmnessString_Soft
0x085E9249	rom	gBerryFirmnessString_Hard
0x085E924E	rom	gBerryFirmnessString_VeryHard
0x085E9258	rom	gBerryFirmnessString_SuperHard
0x085E9263	rom	gText_NumberVar1Var2
0x085E926B	rom	gText_BerryTag
0x085E9275	rom	gText_RedPokeblock
0x085E927F	rom	gText_BluePokeblock
0x085E928A	rom	gText_PinkPokeblock
0x085E9295	rom	gText_GreenPokeblock
0x085E92A1	rom	gText_YellowPokeblock
0x085E92AE	rom	gText_PurplePokeblock
0x085E92BB	rom	gText_IndigoPokeblock
0x085E92C8	rom	gText_BrownPokeblock
0x085E92D4	rom	gText_LiteBluePokeblock
0x085E92E3	rom	gText_OlivePokeblock
0x085E92EF	rom	gText_GrayPokeblock
0x085E92FA	rom	gText_BlackPokeblock
0x085E9306	rom	gText_WhitePokeblock
0x085E9312	rom	gText_GoldPokeblock
0x085E931D	rom	gText_Spicy
0x085E9323	rom	gText_Dry
0x085E9327	rom	gText_Sweet
0x085E932D	rom	gText_Bitter
0x085E9334	rom	gText_Sour
0x085E9339	rom	gText_Tasty
0x085E933F	rom	gText_Feel
0x085E9344	rom	gText_StowCase
0x085E934F	rom	gText_LvVar1
0x085E9353	rom	gText_ThrowAwayVar1
0x085E9367	rom	gText_Var1ThrownAway
0x085E937F	rom	gText_Var1AteTheVar2
0x085E9390	rom	gText_Var1HappilyAteVar2
0x085E93A9	rom	gText_Var1DisdainfullyAteVar2
0x085E93C7	rom	gText_ShopBuy
0x085E93CB	rom	gText_ShopSell
0x085E93D0	rom	gText_ShopQuit
0x085E93D5	rom	gText_InBagVar1
0x085E93E0	rom	gText_QuitShopping
0x085E93EF	rom	gText_Var1CertainlyHowMany
0x085E9417	rom	gText_Var1CertainlyHowMany2
0x085E943F	rom	gText_Var1AndYouWantedVar2
0x085E9468	rom	gText_Var1IsItThatllBeVar2
0x085E9493	rom	gText_YouWantedVar1ThatllBeVar2
0x085E94C5	rom	gText_HereYouGoThankYou
0x085E94E7	rom	gText_ThankYouIllSendItHome
0x085E9510	rom	gText_ThanksIllSendItHome
0x085E9539	rom	gText_YouDontHaveMoney
0x085E9558	rom	gText_NoMoreRoomForThis
0x085E957F	rom	gText_SpaceForVar1Full
0x085E959B	rom	gText_AnythingElseICanHelp
0x085E95C7	rom	gText_CanIHelpWithAnythingElse
0x085E95EA	rom	gText_ThrowInPremierBall
0x085E960F	rom	gText_CantBuyKeyItem
0x085E962F	rom	gText_HowManyToSell
0x085E9654	rom	gText_ICanPayVar1
0x085E9677	rom	gText_TurnedOverVar1ForVar2
0x085E969C	rom	gText_PokedollarVar1
0x085E96A0	rom	gText_Shift
0x085E96A6	rom	gText_SendOut
0x085E96AF	rom	gText_Switch2
0x085E96B6	rom	gText_Summary5
0x085E96BE	rom	gText_Moves
0x085E96C4	rom	gText_Enter
0x085E96CA	rom	gText_NoEntry
0x085E96D3	rom	gText_Take2
0x085E96D8	rom	gText_Read2
0x085E96DD	rom	gText_Trade4
0x085E96E3	rom	gText_HP3
0x085E96E6	rom	gText_SpAtk3
0x085E96EE	rom	gText_SpDef3
0x085E96F6	rom	gText_WontHaveEffect
0x085E9712	rom	gText_CantBeUsedOnPkmn
0x085E9738	rom	gText_PkmnCantSwitchOut
0x085E9754	rom	gText_PkmnAlreadyInBattle
0x085E976F	rom	gText_PkmnAlreadySelected
0x085E978F	rom	gText_PkmnHasNoEnergy
0x085E97B2	rom	gText_CantSwitchWithAlly
0x085E97E5	rom	gText_EggCantBattle
0x085E97FC	rom	gText_CantUseUntilNewBadge
0x085E9830	rom	gText_NoMoreThanVar1Pkmn
0x085E9855	rom	gText_SendMailToPC
0x085E9877	rom	gText_MailSentToPC
0x085E9897	rom	gText_PCMailboxFull
0x085E98B4	rom	gText_MailMessageWillBeLost
0x085E98EC	rom	gText_RemoveMailBeforeItem
0x085E991B	rom	gText_PkmnWasGivenItem
0x085E993A	rom	gText_PkmnAlreadyHoldingItemSwitch
0x085E9980	rom	gText_PkmnNotHolding
0x085E999D	rom	gText_ReceivedItemFromPkmn
0x085E99B8	rom	gText_MailTakenFromPkmn
0x085E99DB	rom	gText_SwitchedPkmnItem
0x085E9A08	rom	gText_PkmnHoldingItemCantHoldMail
0x085E9A40	rom	gText_MailTransferredFromMailbox
0x085E9A69	rom	gText_BagFullCouldNotRemoveItem
0x085E9AA5	rom	gText_PkmnLearnedMove3
0x085E9AB4	rom	gText_PkmnCantLearnMove
0x085E9AE9	rom	gText_PkmnNeedsToReplaceMove
0x085E9B5D	rom	gText_StopLearningMove2
0x085E9B76	rom	gText_MoveNotLearned
0x085E9B96	rom	gText_WhichMoveToForget
0x085E9BB8	rom	gText_12PoofForgotMove
0x085E9C00	rom	gText_PkmnAlreadyKnows
0x085E9C17	rom	gText_PkmnHPRestoredByVar2
0x085E9C3E	rom	gText_PkmnCuredOfPoison
0x085E9C5F	rom	gText_PkmnCuredOfParalysis
0x085E9C7C	rom	gText_PkmnWokeUp2
0x085E9C8A	rom	gText_PkmnBurnHealed
0x085E9CA2	rom	gText_PkmnThawedOut
0x085E9CB7	rom	gText_PPWasRestored
0x085E9CCA	rom	gText_PkmnRegainhedHealth
0x085E9CE0	rom	gText_PkmnBecameHealthy
0x085E9CF5	rom	gText_MovesPPIncreased
0x085E9D0A	rom	gText_PkmnElevatedToLvVar2
0x085E9D25	rom	gText_PkmnBaseVar2StatIncreased
0x085E9D45	rom	gText_PkmnFriendlyBaseVar2Fell
0x085E9D6D	rom	gText_PkmnAdoresBaseVar2Fell
0x085E9D90	rom	gText_PkmnFriendlyBaseVar2CantFall
0x085E9DBE	rom	gText_PkmnSnappedOutOfConfusion
0x085E9DE1	rom	gText_PkmnGotOverInfatuation
0x085E9E00	rom	gText_ThrowAwayItem
0x085E9E14	rom	gText_ItemThrownAway
0x085E9E2E	rom	gText_TeachWhichPokemon2
0x085E9E43	rom	gText_ChoosePokemon
0x085E9E55	rom	gText_MoveToWhere
0x085E9E64	rom	gText_TeachWhichPokemon
0x085E9E79	rom	gText_UseOnWhichPokemon
0x085E9E8F	rom	gText_GiveToWhichPokemon
0x085E9EA6	rom	gText_DoWhatWithPokemon
0x085E9EBC	rom	gText_NothingToCut
0x085E9ED4	rom	gText_CantSurfHere
0x085E9EE9	rom	gText_AlreadySurfing
0x085E9F01	rom	gText_CantUseHere
0x085E9F16	rom	gText_RestoreWhichMove
0x085E9F2A	rom	gText_BoostPp
0x085E9F42	rom	gText_DoWhatWithItem
0x085E9F58	rom	gText_NoPokemonForBattle
0x085E9F6F	rom	gText_ChoosePokemon2
0x085E9F81	rom	gText_NotEnoughHp
0x085E9F90	rom	gText_PokemonAreNeeded
0x085E9FA7	rom	gText_PokemonCantBeSame
0x085E9FC2	rom	gText_NoIdenticalHoldItems
0x085E9FDB	rom	gText_CurrentIsTooFast
0x085E9FF9	rom	gText_DoWhatWithMail
0x085EA010	rom	gText_ChoosePokemonCancel
0x085EA02A	rom	gText_ChoosePokemonConfirm
0x085EA046	rom	gText_EnjoyCycling
0x085EA05B	rom	gText_InUseAlready_PM
0x085EA073	rom	gText_AlreadyHoldingOne
0x085EA091	rom	gText_NoUse
0x085EA099	rom	gText_Able
0x085EA09E	rom	gText_First_PM
0x085EA0A4	rom	gText_Second_PM
0x085EA0AB	rom	gText_Third_PM
0x085EA0B1	rom	gText_Able2
0x085EA0B6	rom	gText_NotAble
0x085EA0BF	rom	gText_Able3
0x085EA0C5	rom	gText_NotAble2
0x085EA0CF	rom	gText_Learned
0x085EA0D7	rom	gText_Have
0x085EA0DC	rom	gText_DontHave
0x085EA0E7	rom	gText_Fourth
0x085EA0EE	rom	gText_PkmnCantParticipate
0x085EA110	rom	gText_CancelParticipation
0x085EA126	rom	gText_CancelBattle
0x085EA139	rom	gText_ReturnToWaitingRoom
0x085EA155	rom	gText_CancelChallenge
0x085EA16B	rom	gText_EscapeFromHere
0x085EA196	rom	gText_ReturnToHealingSpot
0x085EA1CA	rom	gText_PauseUntilPress
0x085EA1CD	rom	gJPText_AreYouSureYouWantToSpinTradeMon
0x085EA1E8	rom	gText_OnlyPkmnForBattle
0x085EA210	rom	gText_PkmnCantBeTradedNow
0x085EA234	rom	gText_EggCantBeTradedNow
0x085EA250	rom	gText_OtherTrainersPkmnCantBeTraded
0x085EA284	rom	gText_OtherTrainerCantAcceptPkmn
0x085EA2B8	rom	gText_CantTradeWithTrainer
0x085EA2E0	rom	gText_NotPkmnOtherTrainerWants
0x085EA320	rom	gText_ThatIsntAnEgg
0x085EA333	rom	gText_Register
0x085EA33C	rom	gText_Attack3
0x085EA343	rom	gText_Defense3
0x085EA34B	rom	gText_SpAtk4
0x085EA353	rom	gText_SpDef4
0x085EA35B	rom	gText_Speed2
0x085EA361	rom	gText_HP4
0x085EA364	rom	gText_EmptyString8
0x085EA365	rom	gText_OTSlash
0x085EA369	rom	gText_RentalPkmn
0x085EA378	rom	gText_TypeSlash
0x085EA37E	rom	gText_Power
0x085EA384	rom	gText_Accuracy2
0x085EA38D	rom	gText_Appeal
0x085EA394	rom	gText_Jam
0x085EA398	rom	gText_Status
0x085EA39F	rom	gText_ExpPoints
0x085EA3AB	rom	gText_NextLv
0x085EA3B4	rom	gText_RibbonsVar1
0x085EA3C0	rom	gText_EmptyString5
0x085EA3C1	rom	gText_Events
0x085EA3C8	rom	gText_Switch
0x085EA3CF	rom	gText_PkmnInfo
0x085EA3DC	rom	gText_PkmnSkills
0x085EA3EB	rom	gText_BattleMoves
0x085EA3F8	rom	gText_ContestMoves
0x085EA406	rom	gText_Info
0x085EA40B	rom	gText_EggWillTakeALongTime
0x085EA442	rom	gText_EggWillTakeSomeTime
0x085EA475	rom	gText_EggWillHatchSoon
0x085EA4A2	rom	gText_EggAboutToHatch
0x085EA4CB	rom	gText_HMMovesCantBeForgotten2
0x085EA4EC	rom	gText_XNatureMetAtYZ
0x085EA516	rom	gText_XNatureHatchedAtYZ
0x085EA544	rom	gText_XNatureObtainedInTrade
0x085EA56A	rom	gText_XNatureFatefulEncounter
0x085EA5A8	rom	gText_XNatureProbablyMetAt
0x085EA5DB	rom	gText_XNature
0x085EA5EB	rom	gText_XNatureMetSomewhereAt
0x085EA617	rom	gText_XNatureHatchedSomewhereAt
0x085EA647	rom	gText_OddEggFoundByCouple
0x085EA678	rom	gText_PeculiarEggNicePlace
0x085EA6AB	rom	gText_PeculiarEggTrade
0x085EA6D7	rom	gText_EggFromHotSprings
0x085EA702	rom	gText_EggFromTraveler
0x085EA72F	rom	gText_ApostropheSBase
0x085EA737	rom	gText_OkayToDeleteFromRegistry
0x085EA762	rom	gText_RegisteredDataDeleted
0x085EA785	rom	gText_NoRegistry
0x085EA79D	rom	gText_DelRegist
0x085EA7A9	rom	gText_Var3Var1SlashVar2
0x085EA7B1	rom	gText_Decorate
0x085EA7BA	rom	gText_PutAway
0x085EA7C3	rom	gText_Toss2
0x085EA7C8	rom	gText_Color161Shadow161
0x085EA7CF	rom	gText_PutOutSelectedDecorItem
0x085EA7F5	rom	gText_StoreChosenDecorInPC
0x085EA81C	rom	gText_ThrowAwayUnwantedDecors
0x085EA83D	rom	gText_NoDecorations
0x085EA859	rom	gText_Desk
0x085EA85E	rom	gText_Chair
0x085EA864	rom	gText_Plant
0x085EA86A	rom	gText_Ornament
0x085EA873	rom	gText_Mat
0x085EA877	rom	gText_Poster
0x085EA87E	rom	gText_Doll
0x085EA883	rom	gText_Cushion
0x085EA88B	rom	gText_Gold
0x085EA890	rom	gText_Silver
0x085EA897	rom	gText_PlaceItHere
0x085EA8A6	rom	gText_CantBePlacedHere
0x085EA8BF	rom	gText_CancelDecorating
0x085EA8D2	rom	gText_InUseAlready
0x085EA8EA	rom	gText_NoMoreDecorations
0x085EA931	rom	gText_NoMoreDecorations2
0x085EA978	rom	gText_MustBePlacedOnDesk
0x085EA9AE	rom	gText_CantPlaceInRoom
0x085EA9E0	rom	gText_CantThrowAwayInUse
0x085EAA14	rom	gText_DecorationWillBeDiscarded
0x085EAA3D	rom	gText_DecorationThrownAway
0x085EAA62	rom	gText_StopPuttingAwayDecorations
0x085EAA81	rom	gText_NoDecorationHere
0x085EAAA3	rom	gText_ReturnDecorationToPC
0x085EAAC5	rom	gText_DecorationReturnedToPC
0x085EAAEC	rom	gText_NoDecorationsInUse
0x085EAB0F	rom	gText_Tristan
0x085EAB17	rom	gText_Philip
0x085EAB1E	rom	gText_Dennis
0x085EAB25	rom	gText_Roberto
0x085EAB2D	rom	gText_TurnOff
0x085EAB36	rom	gText_Decoration
0x085EAB41	rom	gText_ItemStorage
0x085EAB4E	rom	gText_Mailbox
0x085EAB56	rom	gText_DepositItem
0x085EAB63	rom	gText_WithdrawItem
0x085EAB71	rom	gText_TossItem
0x085EAB7B	rom	gText_StoreItemsInPC
0x085EAB92	rom	gText_TakeOutItemsFromPC
0x085EABAE	rom	gText_ThrowAwayItemsInPC
0x085EABD1	rom	gText_NoItems
0x085EABE7	rom	gText_NoRoomInBag
0x085EAC09	rom	gText_WithdrawHowManyItems
0x085EAC22	rom	gText_WithdrawXItems
0x085EAC35	rom	gText_Read
0x085EAC3A	rom	gText_MoveToBag
0x085EAC46	rom	gText_Give2
0x085EAC4B	rom	gText_NoMailHere
0x085EAC63	rom	gText_WhatToDoWithVar1sMail
0x085EAC8D	rom	gText_MessageWillBeLost
0x085EACB5	rom	gText_BagIsFull
0x085EACC8	rom	gText_MailToBagMessageErased
0x085EAD04	rom	gText_Dad
0x085EAD08	rom	gText_Mom
0x085EAD0C	rom	gText_Wallace
0x085EAD14	rom	gText_Steven
0x085EAD1B	rom	gText_Brawly
0x085EAD22	rom	gText_Winona
0x085EAD29	rom	gText_Phoebe
0x085EAD30	rom	gText_Glacia
0x085EAD37	rom	gText_Petalburg
0x085EAD41	rom	gText_Slateport
0x085EAD4B	rom	gText_Littleroot
0x085EAD56	rom	gText_Lilycove
0x085EAD5F	rom	gText_Dewford
0x085EAD67	rom	gText_Enter2
0x085EAD6D	rom	gText_Info2
0x085EAD72	rom	gText_WhatsAContest
0x085EAD84	rom	gText_TypesOfContests
0x085EAD96	rom	gText_Ranks
0x085EAD9C	rom	gText_Judging
0x085EADA4	rom	gText_CoolnessContest
0x085EADB5	rom	gText_BeautyContest
0x085EADC4	rom	gText_CutenessContest
0x085EADD5	rom	gText_SmartnessContest
0x085EADE7	rom	gText_ToughnessContest
0x085EADF9	rom	gText_Decoration2
0x085EAE04	rom	gText_PackUp
0x085EAE0C	rom	gText_Count
0x085EAE12	rom	gText_Registry
0x085EAE1B	rom	gText_Information
0x085EAE27	rom	gText_Mach
0x085EAE2C	rom	gText_Acro
0x085EAE31	rom	gText_Psn
0x085EAE35	rom	gText_Par
0x085EAE39	rom	gText_Slp
0x085EAE3D	rom	gText_Brn
0x085EAE41	rom	gText_Frz
0x085EAE45	rom	gText_Toxic
0x085EAE4B	rom	gText_Ok3
0x085EAE4E	rom	gText_Quit
0x085EAE53	rom	gText_SawIt
0x085EAE5A	rom	gText_NotYet
0x085EAE62	rom	gText_Yes
0x085EAE66	rom	gText_No
0x085EAE69	rom	gText_Info4
0x085EAE6E	rom	gText_SingleBattle
0x085EAE7C	rom	gText_DoubleBattle
0x085EAE8A	rom	gText_MultiBattle
0x085EAE97	rom	gText_MrBriney
0x085EAEA2	rom	gText_Challenge
0x085EAEAC	rom	gText_Info3
0x085EAEB1	rom	gText_Lv50
0x085EAEB8	rom	gText_OpenLevel
0x085EAEC3	rom	gText_FreshWaterAndPrice
0x085EAED6	rom	gText_SodaPopAndPrice
0x085EAEE6	rom	gText_LemonadeAndPrice
0x085EAEF6	rom	gText_HowToRide
0x085EAF02	rom	gText_HowToTurn
0x085EAF0E	rom	gText_SandySlopes
0x085EAF1B	rom	gText_Wheelies
0x085EAF24	rom	gText_BunnyHops
0x085EAF2F	rom	gText_Jump
0x085EAF34	rom	gText_Satisfied
0x085EAF3E	rom	gText_Dissatisfied
0x085EAF4B	rom	gText_DeepSeaTooth
0x085EAF58	rom	gText_DeepSeaScale
0x085EAF65	rom	gText_BlueFlute2
0x085EAF70	rom	gText_YellowFlute2
0x085EAF7D	rom	gText_RedFlute2
0x085EAF87	rom	gText_WhiteFlute2
0x085EAF93	rom	gText_BlackFlute2
